date,time,devname,devid,eventtime,tz,logid,type,subtype,level,vd,srcip,srcport,srcintf,srcintfrole,dstip,dstport,dstintf,dstintfrole,srccountry,dstcountry,sessionid,proto,action,policyid,policytype,poluuid,user,group,service,appid,app,appcat,apprisk,applist,agent,direction,eventtype,hostname,httpmethod,incidentserialno,msg,scertcname,scertissuer,url
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906093750779,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,39018,port16,lan,34.107.238.235,443,port1,wan,Reserved,United,3233289651,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309071,Network.Service:,,,
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906343332982,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.58,47813,port16,lan,216.239.38.135,443,port1,wan,Reserved,United,3233289766,17,block,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,9609,WHS-SUPERVISOR,HTTPS,40169,QUIC,Network.Service,low,BLOKIR,,outgoing,signature,,,886309087,Network.Service:,,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906531618419,+0700,1059028705,utm,app-ctrl,warning,root,100.101.100.33,40061,port16,lan,74.125.24.100,443,port2,wan,Reserved,United,3233289726,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP21,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886309102,Network.Service:,,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906551340519,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,39044,port16,lan,34.107.238.235,443,port2,wan,Reserved,United,3233289796,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309110,Network.Service:,,,
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906396115843,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,39034,port16,lan,34.107.238.235,443,port2,wan,Reserved,United,3233289753,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309097,Network.Service:,,,
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906404998278,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52716,port11,lan,202.6.208.46,443,port2,wan,Reserved,Indonesia,3233289759,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,vpn.klikbca.com,,886309093,Network.Service:,vpn.klikbca.com,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906405041928,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52716,port11,lan,202.6.208.46,443,port2,wan,Reserved,Indonesia,3233289759,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOKIR,,incoming,signature,vpn.klikbca.com,,886309098,Network.Service:,,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906532198918,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.68,33880,port16,lan,34.96.106.127,443,port2,wan,Reserved,United,3233289789,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2291,WHS-STAFF,SSL,44419,TikTok,Social.Media,elevated,BLOK-IT,,outgoing,signature,log22-normal-alisg.tiktokv.com,,886309103,Social.Media:,,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906535220026,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.33,33888,port16,lan,74.125.24.100,443,port1,wan,Reserved,United,3233289801,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP21,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309104,Network.Service:,,,
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906559307171,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.33,33888,port16,lan,74.125.24.100,443,port1,wan,Reserved,United,3233289801,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP21,WHS-OPERATOR,SSL,42533,Google.Services,General.Interest,elevated,WHS-Block,,outgoing,signature,play-fe.googleapis.com,,886309105,General.Interest:,upload.video.google.com,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906663668932,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,58624,port16,lan,74.125.200.156,443,port2,wan,Reserved,United,3233290497,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,HTTPS,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,,,886309120,Network.Service:,,,
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906733388419,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,58624,port16,lan,74.125.200.156,443,port2,wan,Reserved,United,3233290497,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,42537,Google.Ads,General.Interest,elevated,BLOK-IT,,outgoing,signature,pagead2.googlesyndication.com,,886309121,General.Interest:,*.g.doubleclick.net,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906398638938,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.58,46868,port16,lan,216.239.38.135,443,port1,wan,Reserved,United,3233289768,6,pass,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,9609,WHS-SUPERVISOR,SSL,42533,Google.Services,General.Interest,elevated,BLOKIR,,outgoing,signature,mobilemaps-pa-gz.googleapis.com,,886309089,General.Interest:,upload.video.google.com,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906614399005,+0700,1059028704,utm,app-ctrl,information,root,100.101.98.76,49774,port16,lan,142.251.12.95,443,port1,wan,Reserved,United,3233290364,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP1039,WHS-OPERATOR,HTTPS,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309112,Network.Service:,,,
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906539187570,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.175,60348,port11,lan,52.123.129.14,443,port2,wan,Reserved,United,3233290137,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,43540,Skype.Portals,Collaboration,elevated,BLOKIR,,outgoing,signature,edge.skype.com,,886309109,Collaboration:,edge.skype.com,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906560452057,+0700,1059028704,utm,app-ctrl,information,root,100.101.100.33,33872,port16,lan,74.125.24.100,443,port1,wan,Reserved,United,3233289727,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP21,WHS-OPERATOR,SSL,42533,Google.Services,General.Interest,elevated,WHS-Block,,outgoing,signature,play-fe.googleapis.com,,886309107,General.Interest:,upload.video.google.com,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906785782967,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,46812,port16,lan,172.217.194.132,443,port2,wan,Reserved,United,3233290486,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,42537,Google.Ads,General.Interest,elevated,BLOK-IT,,outgoing,signature,tpc.googlesyndication.com,,886309119,General.Interest:,*.g.doubleclick.net,,/
2025-09-24,07:11:46,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697906859606367,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,39060,port16,lan,34.107.238.235,443,port2,wan,Reserved,United,3233290538,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309131,Network.Service:,,,
2025-09-24,07:11:47,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697907687405286,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.143,64917,port11,lan,72.153.5.133,443,port2,wan,Reserved,United,3233290610,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,16009,Microsoft.Windows.Update,Update,elevated,BLOKIR,,outgoing,signature,array512.prod.do.dsp.mp.microsoft.com,,886309148,Update:,*.prod.do.dsp.mp.microsoft.com,Microsoft,/
2025-09-24,07:11:47,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697907000146752,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,39072,port16,lan,34.107.238.235,443,port1,wan,Reserved,United,3233290621,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309136,Network.Service:,,,
2025-09-24,07:11:47,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697907850890151,+0700,1059028704,utm,app-ctrl,information,root,192.168.40.7,50292,port11,lan,35.186.224.24,443,port1,wan,Reserved,United,3233291014,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886309173,Network.Service:,,,
2025-09-24,07:11:47,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697907851020990,+0700,1059028705,utm,app-ctrl,warning,root,192.168.40.7,50292,port11,lan,35.186.224.24,443,port1,wan,Reserved,United,3233291014,6,block,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,17405,Spotify,Video/Audio,medium,BLOKIR,,outgoing,signature,,,886309174,Video/Audio:,,,
2025-09-24,07:11:47,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697907851045420,+0700,1059028705,utm,app-ctrl,warning,root,192.168.40.7,50292,port11,lan,35.186.224.24,443,port1,wan,Reserved,United,3233291014,6,block,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,17405,Spotify,Video/Audio,medium,BLOKIR,,outgoing,signature,,,886309175,Video/Audio:,,,
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908009684463,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.68,40242,port16,lan,23.209.46.137,443,port2,wan,Reserved,Singapore,3233291038,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2291,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,tnc16-platform-alisg.tiktokv.com,,886309183,Network.Service:,,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908009741828,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.68,40242,port16,lan,23.209.46.137,443,port2,wan,Reserved,Singapore,3233291038,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2291,WHS-STAFF,SSL,44419,TikTok,Social.Media,elevated,BLOK-IT,,incoming,signature,tnc16-platform-alisg.tiktokv.com,,886309186,Social.Media:,,,/
2025-09-24,07:11:47,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697907559197702,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,33128,port16,lan,142.251.223.99,443,port2,wan,Reserved,United,3233290677,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,42533,Google.Services,General.Interest,elevated,BLOK-IT,,outgoing,signature,csi.gstatic.com,,886309142,General.Interest:,*.gstatic.com,,/
2025-09-24,07:11:47,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697907660805382,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.183,35264,port16,lan,74.125.200.156,443,port2,wan,Reserved,United,3233290849,17,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,HTTPS,40169,QUIC,Network.Service,low,BLOK-IT,,outgoing,signature,,,886309166,Network.Service:,,,/
2025-09-24,07:11:47,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697907779495777,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52720,port11,lan,202.6.208.46,443,port1,wan,Reserved,Indonesia,3233290999,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,vpn.klikbca.com,,886309168,Network.Service:,vpn.klikbca.com,,/
2025-09-24,07:11:47,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697907779546552,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52720,port11,lan,202.6.208.46,443,port1,wan,Reserved,Indonesia,3233290999,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOKIR,,incoming,signature,vpn.klikbca.com,,886309170,Network.Service:,,,/
2025-09-24,07:11:47,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697907933151890,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,38294,port16,lan,121.226.240.215,443,port2,wan,Reserved,China,3233289729,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,mlog.wangsu.com,,886309082,Network.Service:,,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908445691224,+0700,1059028704,utm,app-ctrl,information,root,192.168.5.24,57327,port11,lan,146.75.46.172,80,port1,wan,Reserved,Singapore,3233291306,6,pass,9,policy,b9825958-b76a-51ee-a6de-656fd2c5c3b2,,,HTTP,41474,Root.Certificate.URL,Update,low,BLOKIR,Microsoft-CryptoAPI/10.0,outgoing,signature,ctldl.windowsupdate.com,GET,886309199,Update:,,,/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?b5185658c2489cc9
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908418523319,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.143,64919,port11,lan,23.200.61.206,443,port1,wan,Reserved,Indonesia,3233291256,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,16009,Microsoft.Windows.Update,Update,elevated,BLOKIR,,outgoing,signature,kv501.prod.do.dsp.mp.microsoft.com,,886309194,Update:,cp501-prod.do.dsp.mp.microsoft.com,Microsoft,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908454619675,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,36442,port16,lan,142.251.12.154,443,port1,wan,Reserved,United,3233291272,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,42537,Google.Ads,General.Interest,elevated,BLOK-IT,,outgoing,signature,googleads.g.doubleclick.net,,886309198,General.Interest:,*.g.doubleclick.net,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908458926775,+0700,1059028704,utm,app-ctrl,information,root,100.101.97.186,37148,port16,lan,31.13.95.40,443,port2,wan,Reserved,Indonesia,3233291244,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,TR001,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309201,Network.Service:,,,
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908538270139,+0700,1059028705,utm,app-ctrl,warning,root,100.101.96.109,43406,port16,lan,57.144.186.1,443,port2,wan,Reserved,Singapore,3233291368,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,9685,WHS-STAFF,SSL,15832,Facebook,Social.Media,medium,BLOK-IT,,outgoing,signature,b-graph-fallback.facebook.com,,886309203,Social.Media:,,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908786967407,+0700,1059028704,utm,app-ctrl,information,root,192.168.0.247,49513,port11,lan,142.251.12.84,443,port2,wan,Reserved,United,3233291428,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,38131,Google.Accounts,General.Interest,elevated,BLOKIR,,outgoing,signature,accounts.google.com,,886309211,General.Interest:,*.google.com,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908949711969,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.88,55686,port11,lan,132.196.74.18,443,port2,wan,Reserved,United,3233290524,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,16009,Microsoft.Windows.Update,Update,elevated,BLOKIR,,outgoing,signature,www.update.microsoft.com,,886309135,Update:,redir.update.microsoft.com,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908448970993,+0700,1059028705,utm,app-ctrl,warning,root,100.101.99.243,59838,port16,lan,31.13.95.1,443,port2,wan,Reserved,Indonesia,3233291301,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2252,WHS-STAFF,SSL,15832,Facebook,Social.Media,medium,BLOK-IT,,outgoing,signature,graph.facebook.com,,886309200,Social.Media:,,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908497970545,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,39140,port16,lan,34.107.238.235,443,port1,wan,Reserved,United,3233291265,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309202,Network.Service:,,,
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908544999339,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.58,37136,port16,lan,64.233.170.95,443,port1,wan,Reserved,United,3233291361,6,pass,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,9609,WHS-SUPERVISOR,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886309204,Network.Service:,,,
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908623626349,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.58,37136,port16,lan,64.233.170.95,443,port1,wan,Reserved,United,3233291361,6,pass,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,9609,WHS-SUPERVISOR,SSL,43714,Google.Push.Notification,General.Interest,low,BLOKIR,,outgoing,signature,notifications-pa.googleapis.com,,886309205,General.Interest:,upload.video.google.com,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908736023373,+0700,1059028705,utm,app-ctrl,warning,root,100.101.102.122,47706,port16,lan,31.13.95.9,443,port2,wan,Reserved,Indonesia,3233291435,17,block,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,5015,WHS-SUPERVISOR,udp/443,40169,QUIC,Network.Service,low,BLOKIR,,outgoing,signature,,,886309210,Network.Service:,,,
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908780872078,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.58,40488,port16,lan,74.125.24.18,443,port2,wan,Reserved,United,3233291441,6,pass,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,9609,WHS-SUPERVISOR,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886309212,Network.Service:,,,
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908936584884,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.183,38308,port16,lan,121.226.240.61,443,port1,wan,Reserved,China,3233290477,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,SSL,15895,SSL,Network.Service,elevated,BLOK-IT,,outgoing,signature,mlog.wangsu.com,,886309111,Network.Service:,,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908951836522,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.58,40488,port16,lan,74.125.24.18,443,port2,wan,Reserved,United,3233291441,6,pass,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,9609,WHS-SUPERVISOR,SSL,15817,Gmail,Email,medium,BLOKIR,,outgoing,signature,inbox.google.com,,886309213,Email:,mail.google.com,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908668294750,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,39154,port16,lan,34.107.238.235,443,port2,wan,Reserved,United,3233291396,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309206,Network.Service:,,,
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908916825929,+0700,1059028704,utm,app-ctrl,information,root,100.101.97.112,64440,port16,lan,216.239.38.120,443,port2,wan,Reserved,United,3233291462,6,pass,96,policy,460748da-8159-51ef-3997-37c5ecc09007,9685,WHS-STAFF,SSL,42533,Google.Services,General.Interest,elevated,BLOK-IT,,outgoing,signature,www.google.com,,886309215,General.Interest:,www.google.com,,/
2025-09-24,07:11:48,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697908947607498,+0700,1059028705,utm,app-ctrl,warning,root,100.101.102.122,37600,port16,lan,31.13.95.9,443,port1,wan,Reserved,Indonesia,3233291486,6,block,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,5015,WHS-SUPERVISOR,SSL,34527,Instagram,Social.Media,elevated,BLOKIR,,outgoing,signature,gateway.instagram.com,,886309219,Social.Media:,,,/
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909066561875,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,39166,port16,lan,34.107.238.235,443,port2,wan,Reserved,United,3233291479,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309220,Network.Service:,,,
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909265987432,+0700,1059028705,utm,app-ctrl,warning,root,100.101.98.76,37854,port16,lan,216.239.34.223,443,port1,wan,Reserved,United,3233291618,17,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP1039,WHS-OPERATOR,HTTPS,40169,QUIC,Network.Service,low,WHS-Block,,outgoing,signature,,,886309226,Network.Service:,,,
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909507201868,+0700,1059028705,utm,app-ctrl,warning,root,100.101.98.76,38364,port16,lan,216.239.34.223,443,port2,wan,Reserved,United,3233291690,6,block,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,HPP1039,WHS-OPERATOR,SSL,31077,YouTube,Video/Audio,elevated,WHS-Block,,outgoing,signature,youtubei.googleapis.com,,886309235,Video/Audio:,,,/
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909414856435,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.183,57627,port16,lan,142.251.223.99,443,port2,wan,Reserved,United,3233291578,17,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2247,WHS-STAFF,HTTPS,40169,QUIC,Network.Service,low,BLOK-IT,,outgoing,signature,,,886309233,Network.Service:,,,/
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909547166039,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.68,33986,port16,lan,34.96.106.127,443,port2,wan,Reserved,United,3233291692,6,block,96,policy,460748da-8159-51ef-3997-37c5ecc09007,2291,WHS-STAFF,SSL,44419,TikTok,Social.Media,elevated,BLOK-IT,,outgoing,signature,log22-normal-alisg.tiktokv.com,,886309236,Social.Media:,,,/
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909681859585,+0700,1059028705,utm,app-ctrl,warning,root,100.101.103.58,56069,port16,lan,142.251.12.95,443,port2,wan,Reserved,United,3233292310,17,block,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,9609,WHS-SUPERVISOR,HTTPS,40169,QUIC,Network.Service,low,BLOKIR,,outgoing,signature,youtubei.googleapis.com,,886309248,Network.Service:,,,/
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909639204968,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52727,port11,lan,202.6.208.46,443,port1,wan,Reserved,Indonesia,3233292285,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,vpn.klikbca.com,,886309239,Network.Service:,vpn.klikbca.com,,/
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909639253426,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52727,port11,lan,202.6.208.46,443,port1,wan,Reserved,Indonesia,3233292285,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOKIR,,incoming,signature,vpn.klikbca.com,,886309243,Network.Service:,,,/
2025-09-24,07:11:50,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697910125630228,+0700,1059028704,utm,app-ctrl,information,root,100.101.103.58,37752,port16,lan,142.251.12.95,443,port2,wan,Reserved,United,3233292397,6,pass,93,policy,36cb83c2-7f01-51ef-c289-05b8d019f669,9609,WHS-SUPERVISOR,HTTPS,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,,,886309262,Network.Service:,,,
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909553503575,+0700,1059028704,utm,app-ctrl,information,root,100.101.102.42,39182,port16,lan,34.107.238.235,443,port1,wan,Reserved,United,3233291691,6,pass,92,policy,41312dcc-7f00-51ef-95bb-b87aefd4a517,partroompb1,WHS-OPERATOR,SSL,15895,SSL,Network.Service,elevated,WHS-Block,,outgoing,signature,,,886309237,Network.Service:,,,
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909639959621,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52728,port11,lan,202.6.208.46,443,port1,wan,Reserved,Indonesia,3233292287,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,15895,SSL,Network.Service,elevated,BLOKIR,,outgoing,signature,vpn.klikbca.com,,886309240,Network.Service:,vpn.klikbca.com,,/
2025-09-24,07:11:49,Kutai_Timber_Indonesia,FG4H1FT923900872,1758697909640007284,+0700,1059028704,utm,app-ctrl,information,root,192.168.1.72,52728,port11,lan,202.6.208.46,443,port1,wan,Reserved,Indonesia,3233292287,6,pass,39,policy,0908d382-bf52-51ee-c0da-c7e08e467a4a,,,SSL,47013,SSL_TLSv1.3,Network.Service,medium,BLOKIR,,incoming,signature,vpn.klikbca.com,,886309244,Network.Service:,,,/
